"Destination","Service Type","Service ID","Country","Region","Service Name","Service Short Name"
"Africa","Flight",19521,"Tanzania","Serengeti (Southern)","Serengeti (Southern) - Lamai",
"Africa","Flight",19524,"Tanzania","Serengeti (Southern)","Serengeti (Southern) - Lobo",
"Africa","Flight",19526,"Tanzania","Serengeti (Southern)","Serengeti (Southern) - Manyara",
"Africa","Flight",19528,"Tanzania","Selous","Selous (Upper) - Arusha",
"Africa","Flight",19530,"Tanzania","Mwanza","Mwanza - Zanzibar",
"Africa","Flight",19532,"Tanzania","Mwanza","Mwanza - Arusha",
"Africa","Flight",19533,"Tanzania","Mwanza","Mwanza - Grumeti",
"Africa","Flight",19534,"Tanzania","Mwanza","Mwanza - Kigali",
"Africa","Flight",19535,"Tanzania","Mwanza","Mwanza - Kilimanjaro",
"Africa","Flight",19536,"Tanzania","Mwanza","Mwanza - Kogatende",
"Africa","Flight",19538,"Tanzania","Mwanza","Mwanza - Lobo",
"Africa","Flight",19539,"Tanzania","Mwanza","Mwanza - Manyara",
"Africa","Flight",19542,"Tanzania","Mwanza","Mwanza - Ndutu",
"Africa","Flight",19544,"Tanzania","Mwanza","Mwanza - Seronera",
"Africa","Flight",19545,"Tanzania","Serengeti (Central)","Serengeti (Central) - Arusha",
"Africa","Flight",19547,"Tanzania","Serengeti (Central)","Serengeti (Central) - Dar es Salaam",
"Africa","Flight",19551,"Tanzania","Serengeti (Central)","Serengeti (Central) - Grumeti",
"Africa","Flight",19552,"Tanzania","Serengeti (Central)","Serengeti (Central) - Kigali",
"Africa","Flight",19553,"Tanzania","Manyara & Ngorongoro","Manyara - Zanzibar",
"Africa","Flight",19554,"Tanzania","Manyara & Ngorongoro","Manyara - Arusha",
"Africa","Flight",19555,"Tanzania","Manyara & Ngorongoro","Manyara - Dar es Salaam",
"Africa","Flight",19556,"Tanzania","Serengeti (Central)","Serengeti (Central) - Kilimanjaro",
"Africa","Flight",19558,"Tanzania","Serengeti (Central)","Serengeti (Central) - Kogatende",
"Africa","Flight",19560,"Tanzania","Serengeti (Central)","Serengeti (Central) - Lamai",
"Africa","Flight",19561,"Tanzania","Manyara & Ngorongoro","Manyara - Grumeti",
"Africa","Flight",19562,"Tanzania","Serengeti (Central)","Serengeti (Central) - Pangani (Mashado)",
"Africa","Flight",19563,"Tanzania","Serengeti (Central)","Serengeti (Central) - Moshi",
"Africa","Flight",19564,"Tanzania","Serengeti (Central)","Serengeti (Central) - Mwanza",
"Africa","Flight",19565,"Tanzania","Serengeti (Central)","Serengeti (Central) - Nairobi",
"Africa","Flight",19566,"Tanzania","Manyara & Ngorongoro","Manyara - Kigali",
"Africa","Flight",19567,"Tanzania","Serengeti (Central)","Serengeti (Central) - Ndutu",
"Africa","Flight",19568,"Tanzania","Manyara & Ngorongoro","Manyara - Kilimanjaro",
"Africa","Flight",19569,"Tanzania","Serengeti (Central)","Serengeti (Central) - Sasakwa",
"Africa","Flight",19570,"Tanzania","Serengeti (Central)","Serengeti (Central) - Selous (Upper)*",
"Africa","Flight",19571,"Tanzania","Manyara & Ngorongoro","Manyara - Kogatende",
"Africa","Flight",19573,"Tanzania","Serengeti (Central)","Serengeti (Central) - Ruaha*",
"Africa","Flight",19574,"Tanzania","Manyara & Ngorongoro","Manyara - Pangani (Mashado)",
"Africa","Flight",19575,"Tanzania","Serengeti (Central)","Serengeti (Central) - Rubondo",
"Africa","Flight",19577,"Tanzania","Serengeti (Central)","Serengeti (Central) - Tarime",
"Africa","Flight",19580,"Tanzania","Serengeti (Central)","Serengeti (Central) - Zanzibar",
"Africa","Flight",19581,"Tanzania","Manyara & Ngorongoro","Manyara - Ndutu",
"Africa","Flight",19582,"Tanzania","Manyara & Ngorongoro","Manyara - Ruaha*",
"Africa","Flight",19583,"Tanzania","Manyara & Ngorongoro","Manyara - Sasakwa",
"Africa","Flight",19585,"Tanzania","Manyara & Ngorongoro","Manyara - Selous (Upper)*",
"Africa","Flight",19587,"Tanzania","Manyara & Ngorongoro","Manyara - Seronera",
"Africa","Flight",19588,"Tanzania","Manyara & Ngorongoro","Manyara - Tarime",
"Africa","Flight",19598,"Tanzania","Mafia Island","Mafia Island - Zanzibar",
"Africa","Flight",19600,"Tanzania","Mafia Island","Mafia Island - Songo Songo",
"Africa","Flight",19601,"Tanzania","Mafia Island","Mafia Island - Selous (Upper)*",
"Africa","Flight",19603,"Tanzania","Mafia Island","Mafia Island - Dar es Salaam",
"Africa","Flight",19604,"Tanzania","Mafia Island","Mafia Island - Kilwa",
"Africa","Flight",19605,"Tanzania","Mafia Island","Mafia Island - Pemba Island (TZ)",
"Africa","Flight",19607,"Tanzania","Songo Songo Archipelago","Songo Songo - Dar es Salaam",
"Africa","Flight",19608,"Tanzania","Kilwa","Kilwa - Dar es Salaam",
"Africa","Flight",19609,"Tanzania","Kilwa","Kilwa - Mafia Island",
"Africa","Flight",19611,"Tanzania","Kilwa","Kilwa - Zanzibar",
"Africa","Flight",19612,"Tanzania","Kilwa","Kilwa - Tanga",
"Africa","Flight",19613,"Tanzania","Kilwa","Kilwa - Songo Songo",
"Africa","Flight",19614,"Tanzania","Kilwa","Kilwa - Selous",
"Africa","Flight",19615,"Tanzania","Songo Songo Archipelago","Songo Songo - Kilwa",
"Africa","Flight",19616,"Tanzania","Songo Songo Archipelago","Songo Songo - Mafia Island",
"Africa","Flight",19618,"Tanzania","West Kilimanjaro","West Kilimanjaro - Arusha",
"Africa","Flight",19619,"Tanzania","West Kilimanjaro","West Kilimanjaro - Dar es Salaam",
"Africa","Flight",19620,"Tanzania","West Kilimanjaro","West Kilimanjaro - Moshi",
"Africa","Flight",19621,"Tanzania","West Kilimanjaro","West Kilimanjaro - Zanzibar",
"Africa","Flight",19622,"Tanzania","Zanzibar","Zanzibar - Arusha",
"Africa","Flight",19623,"Tanzania","Zanzibar","Zanzibar - Dar es Salaam",
"Africa","Flight",19624,"Tanzania","Zanzibar","Zanzibar - Grumeti",
"Africa","Flight",19625,"Tanzania","Zanzibar","Zanzibar - Kilwa",
"Africa","Flight",19626,"Tanzania","Zanzibar","Zanzibar - Kilimanjaro",
"Africa","Flight",19627,"Tanzania","Zanzibar","Zanzibar - Kigali",
"Africa","Flight",19628,"Tanzania","Zanzibar","Zanzibar - Kogatende",
"Africa","Flight",19629,"Tanzania","Zanzibar","Zanzibar - Lobo",
"Africa","Flight",19630,"Tanzania","Zanzibar","Zanzibar - Mafia Island",
"Africa","Flight",19631,"Tanzania","Zanzibar","Zanzibar - Manyara",
"Africa","Flight",19632,"Tanzania","Zanzibar","Zanzibar - Moshi",
"Africa","Flight",19634,"Tanzania","Zanzibar","Zanzibar - Ndutu",
"Africa","Flight",19635,"Tanzania","Zanzibar","Zanzibar - Pemba Island (TZ)",
"Africa","Flight",19636,"Tanzania","Zanzibar","Zanzibar - Ruaha",
"Africa","Flight",19637,"Tanzania","Zanzibar","Zanzibar - Saadani",
"Africa","Flight",19639,"Tanzania","Selous","Selous (Upper) - Dar es Salaam",
"Africa","Flight",19640,"Tanzania","Selous","Selous (Upper) - Kilwa",
"Africa","Flight",19641,"Tanzania","Selous","Selous (Upper) - Mafia Island",
"Africa","Flight",19643,"Tanzania","Selous","Selous (Upper) - Ruaha",
"Africa","Flight",19644,"Tanzania","Selous","Selous (Upper) - Zanzibar",
"Africa","Flight",19645,"Tanzania","Pangani","Pangani (Mashado) - Dar es Salaam",
"Africa","Flight",19646,"Tanzania","Mwanza","Mwanza - Lamai",
"Africa","Flight",19649,"Tanzania","Arusha","Arusha - Ndutu",
"Africa","Flight",19651,"Tanzania","Arusha","Arusha - Sasakwa",
"Africa","Flight",19653,"Tanzania","Arusha","Arusha - Selous (Upper)*",
"Africa","Flight",19654,"Tanzania","Arusha","Arusha - Zanzibar",
"Africa","Flight",19655,"Tanzania","Arusha","Arusha - West Kilimanjaro",
"Africa","Flight",19656,"Tanzania","Arusha","Arusha - Tarime",
"Africa","Flight",19657,"Tanzania","Arusha","Arusha - Seronera",
"Africa","Flight",19660,"Tanzania","Dar es Salaam","Dar es Salaam - Arusha",
"Africa","Flight",19661,"Tanzania","Dar es Salaam","Dar es Salaam - Zanzibar",
"Africa","Flight",19664,"Tanzania","Dar es Salaam","Dar es Salaam - Grumeti",
"Africa","Flight",19665,"Tanzania","Dar es Salaam","Dar es Salaam - Kilwa",
"Africa","Flight",19666,"Tanzania","Dar es Salaam","Dar es Salaam - Kogatende",
"Africa","Flight",19668,"Tanzania","Dar es Salaam","Dar es Salaam - Pangani (Mashado)",
"Africa","Flight",19671,"Tanzania","Dar es Salaam","Dar es Salaam - Mafia Island",
"Africa","Flight",19672,"Tanzania","Dar es Salaam","Dar es Salaam - Manyara",
"Africa","Accommodation",19676,"Botswana","Kalahari Salt Pans / Makgadikgadi","Camp Kalahari",
"Africa","Flight",19677,"Tanzania","Dar es Salaam","Dar es Salaam - Pemba Island (TZ)",
"Africa","Flight",19679,"Tanzania","Dar es Salaam","Dar es Salaam - Ruaha*",
"Africa","Flight",19680,"Tanzania","Dar es Salaam","Dar es Salaam - Sasakwa",
"Africa","Flight",19681,"Tanzania","Dar es Salaam","Dar es Salaam - Saadani",
"Africa","Flight",19684,"Tanzania","Dar es Salaam","Dar es Salaam - Selous (Upper)*",
"Africa","Flight",19685,"Tanzania","Dar es Salaam","Dar es Salaam - Seronera",
"Africa","Flight",19688,"Tanzania","Dar es Salaam","Dar es Salaam - West Kilimanjaro",
"Africa","Flight",19689,"Tanzania","Dar es Salaam","Dar es Salaam - Songo Songo",
"Africa","Accommodation",19696,"Botswana","Okavango Delta","Gunn's Camp",
"Africa","Accommodation",19698,"Botswana","Savuti & Linyanti","Kings Pool Camp",
"Africa","Accommodation",19700,"Botswana","Savuti & Linyanti","Lagoon Camp",
"Africa","Accommodation",19702,"Botswana","Savuti & Linyanti","Lebala Camp",
"Africa","Accommodation",19705,"Botswana","Savuti & Linyanti","Selinda Camp",
"Africa","Accommodation",19706,"Botswana","Savuti & Linyanti","Duma Tau Camp",
"Africa","Accommodation",19707,"Botswana","Savuti & Linyanti","Linyanti Bush Camp",
"Africa","Accommodation",19708,"Botswana","Maun","Royal Tree Lodge",
"Africa","Accommodation",19709,"Botswana","Kalahari Salt Pans / Makgadikgadi","Jacks Camp",
"Africa","Accommodation",19710,"Botswana","Okavango Delta","Nxabega",
"Africa","Accommodation",19714,"Botswana","Okavango Delta","Xudum Camp",
"Africa","Accommodation",19715,"Botswana","Okavango Delta","Xaranna Camp",
"Africa","Flight",19717,"Tanzania","Arusha","Arusha - Serengeti South",
"Africa","Flight",19722,"Tanzania","Kilimanjaro","Kilimanjaro - Arusha",
"Africa","Flight",19733,"Tanzania","Kilimanjaro","Kilimanjaro - Grumeti",
"Africa","Flight",19734,"Tanzania","Serengeti (Western)","Serengeti (Western) - Arusha",
"Africa","Flight",19735,"Tanzania","Kilimanjaro","Kilimanjaro - Kogatende",
"Africa","Flight",19737,"Tanzania","Serengeti (Western)","Serengeti (Western) - Dar es Salaam",
"Africa","Flight",19739,"Tanzania","Kilimanjaro","Kilimanjaro - Manyara",
"Africa","Flight",19741,"Tanzania","Kilimanjaro","Kilimanjaro - Mwanza",
"Africa","Flight",19742,"Tanzania","Kilimanjaro","Kilimanjaro - Ndutu",
"Africa","Flight",19743,"Tanzania","Kilimanjaro","Kilimanjaro - Seronera",
"Africa","Flight",19744,"Tanzania","Kilimanjaro","Kilimanjaro - Sasakwa",
"Africa","Accommodation",19750,"Botswana","Okavango Delta","Camp Okuti",
"Africa","Flight",19763,"Rwanda","Kigali","Kigali - Arusha",
"Africa","Flight",19764,"Rwanda","Kigali","Kigali - Grumeti",
"Africa","Flight",19765,"Rwanda","Kigali","Kigali - Kogatende",
"Africa","Flight",19766,"Rwanda","Kigali","Kigali - Manyara",
"Africa","Flight",19767,"Rwanda","Kigali","Kigali - Mwanza",
"Africa","Flight",19768,"Rwanda","Kigali","Kigali - Ndutu",
"Africa","Flight",19769,"Rwanda","Kigali","Kigali - Seronera",
"Africa","Flight",19770,"Rwanda","Kigali","Kigali - Sasakwa",
"Africa","Flight",19771,"Rwanda","Kigali","Kigali - Rubondo",
"Africa","Flight",19774,"Tanzania","Serengeti (Southern)","Serengeti (Southern) - Arusha",
"Africa","Accommodation",19779,"Botswana","Okavango Delta","Kwara Camp",
"Africa","Flight",19782,"Tanzania","Serengeti (Northern)","Serengeti (Northern) - Arusha",
"Africa","Accommodation",19783,"Botswana","Okavango Delta","Sandibe Safari Lodge",
"Africa","Flight",19784,"Tanzania","Moshi","Moshi - Manyara",
"Africa","Flight",19785,"Tanzania","Serengeti (Northern)","Serengeti (Northern) - Dar es Salaam",
"Africa","Accommodation",19787,"Botswana","Okavango Delta","Mombo Island Camp",
"Africa","Flight",19790,"Tanzania","Serengeti (Northern)","Serengeti (Northern) - Grumeti",
"Africa","Flight",19791,"Tanzania","Serengeti (Northern)","Serengeti (Northern) - Kigali",
"Africa","Accommodation",19794,"Botswana","Okavango Delta","Vumbura Plains",
"Africa","Flight",19795,"Tanzania","Serengeti (Northern)","Serengeti (Northern) - Kilimanjaro",
"Africa","Flight",19797,"Tanzania","Serengeti (Northern)","Serengeti (Northern) - Lamai",
"Africa","Flight",19799,"Tanzania","Serengeti (Northern)","Serengeti (Northern) - Lobo",
"Africa","Flight",19802,"Tanzania","Serengeti (Northern)","Serengeti (Northern) - Nairobi",
"Africa","Flight",19803,"Tanzania","Serengeti (Northern)","Serengeti (Northern) - Ndutu",
"Africa","Accommodation",19804,"Botswana","Okavango Delta","Chitabe Lediba",
"Africa","Flight",19806,"Tanzania","Serengeti (Northern)","Serengeti (Northern) - Mafia Island",
"Africa","Flight",19807,"Tanzania","Serengeti (Northern)","Serengeti (Northern) - Manyara",
"Africa","Flight",19809,"Tanzania","Serengeti (Northern)","Serengeti (Northern) - Moshi",
"Africa","Flight",19810,"Tanzania","Serengeti (Northern)","Serengeti (Northern) - Mwanza",
"Africa","Flight",19811,"Tanzania","Serengeti (Northern)","Serengeti (Northern) - Pangani (Mashado)",
"Africa","Flight",19812,"Tanzania","Serengeti (Northern)","Serengeti (Northern) - Pemba Island",
"Africa","Flight",19814,"Tanzania","Serengeti (Northern)","Serengeti (Northern) - Zanzibar",
"Africa","Flight",19815,"Tanzania","Serengeti (Northern)","Serengeti (Northern) - Ruaha*",
"Africa","Flight",19817,"Tanzania","Serengeti (Northern)","Serengeti (Northern) - Rubondo",
"Africa","Flight",19818,"Tanzania","Serengeti (Northern)","Serengeti (Northern) - Sasakwa",
"Africa","Accommodation",19819,"Botswana","Okavango Delta","Tubu Tree Camp",
"Africa","Flight",19820,"Tanzania","Serengeti (Northern)","Serengeti (Northern) - Seronera",
"Africa","Flight",19821,"Tanzania","Serengeti (Northern)","Serengeti (Northern) - Tarime",
"Africa","Flight",19823,"Tanzania","Serengeti (Northern)","Serengeti (Northern) - West Kilimanjaro",
"Africa","Accommodation",19824,"Botswana","Okavango Delta","Kanana Camp",
"Africa","Flight",19825,"Tanzania","Serengeti (Western)","Serengeti (Western) - Fort Ikoma",
"Africa","Flight",19826,"Tanzania","Tarangire","Tarangire - Arusha",
"Africa","Flight",19827,"Tanzania","Serengeti (Western)","Serengeti (Western) - Kigali",
"Africa","Accommodation",19828,"Botswana","Okavango Delta","Shinde Camp",
"Africa","Flight",19829,"Tanzania","Tarangire","Tarangire - Dar es Salaam",
"Africa","Flight",19830,"Tanzania","Serengeti (Western)","Serengeti (Western) - Kilimanjaro",
"Africa","Flight",19831,"Tanzania","Tarangire","Tarangire - Manyara",
"Africa","Flight",19832,"Tanzania","Tarangire","Tarangire (Kuro) - Zanzibar",
"Africa","Flight",19833,"Tanzania","Tarangire","Tarangire (Kuro) - Rubondo",
"Africa","Accommodation",19834,"Botswana","Okavango Delta","Little Vumbura",
"Africa","Flight",19835,"Tanzania","Serengeti (Western)","Serengeti (Western) - Kogatende",
"Africa","Flight",19836,"Tanzania","Tarangire","Tarangire - Ndutu",
"Africa","Accommodation",19837,"Botswana","Okavango Delta","Pom Pom Camp",
"Africa","Flight",19838,"Tanzania","Tarangire","Tarangire - Seronera",
"Africa","Flight",19839,"Tanzania","Tarangire","Tarangire - Lobo",
"Africa","Flight",19840,"Tanzania","Serengeti (Western)","Serengeti (Western) - Lamai",
"Africa","Flight",19841,"Tanzania","Tarangire","Tarangire - Kogatende",
"Africa","Flight",19842,"Tanzania","Serengeti (Western)","Serengeti (Western) - Lobo",
"Africa","Flight",19843,"Tanzania","Tarangire","Tarangire - Grumeti",
"Africa","Flight",19844,"Tanzania","Tarangire","Tarangire (Kuro) - Sasakwa",
"Africa","Accommodation",19845,"Botswana","Okavango Delta","Jao Camp",
"Africa","Flight",19846,"Tanzania","Serengeti (Western)","Serengeti (Western) - Mafia Island",
"Africa","Flight",19847,"Tanzania","Serengeti (Western)","Serengeti (Western) - Manyara",
"Africa","Accommodation",19848,"Botswana","Okavango Delta","Baines Camp",
"Africa","Flight",19849,"Tanzania","Serengeti (Western)","Serengeti (Western) - Mwanza",
"Africa","Flight",19850,"Tanzania","Serengeti (Western)","Serengeti (Western) - Ndutu",
"Africa","Accommodation",19851,"Botswana","Okavango Delta","Sango Safari Camp",
"Africa","Flight",19852,"Tanzania","Serengeti (Western)","Serengeti (Western) - Pangani (Mashado)",
"Africa","Accommodation",19853,"Botswana","Okavango Delta","Oddballs Camp",
"Africa","Flight",19856,"Tanzania","Serengeti (Western)","Serengeti (Western) - Pemba Island",
"Africa","Flight",19858,"Tanzania","Serengeti (Western)","Serengeti (Western) - Ruaha*",
"Africa","Accommodation",19862,"Botswana","Okavango Delta","Little Kwara",
"Africa","Flight",19866,"Tanzania","Serengeti (Western)","Serengeti (Western) - Rubondo",
"Africa","Flight",19875,"Tanzania","Serengeti (Western)","Serengeti (Western) - Sasakwa",
"Africa","Accommodation",19876,"Botswana","Okavango Delta","Duba Plains Camp",
"Africa","Flight",19877,"Tanzania","Serengeti (Western)","Serengeti (Western) - Selous(Lower)",
"Africa","Accommodation",19878,"Botswana","Okavango Delta","Little Mombo",
"Africa","Accommodation",19879,"Botswana","Okavango Delta","Stanley's Camp",
"Africa","Flight",19880,"Tanzania","Serengeti (Western)","Serengeti (Western) - Selous (Upper)*",
"Africa","Flight",19883,"Tanzania","Serengeti (Western)","Serengeti (Western) - Seronera",
"Africa","Flight",19886,"Tanzania","Serengeti (Western)","Serengeti (Western) - Tarime",
"Africa","Flight",19887,"Tanzania","Serengeti (Grumeti Reserve)","Serengeti (Western) - Zanzibar",
"Africa","Accommodation",19893,"Botswana","Savuti & Linyanti","Zarafa",
"Africa","Accommodation",19899,"Botswana","Savuti & Linyanti","Savuti Camp",
"Africa","Accommodation",19908,"Botswana","Savuti & Linyanti","Saile Tented Camp",
"Africa","Accommodation",19916,"Tanzania","Manyara & Ngorongoro","Lake Manyara Tree Lodge",
"Africa","Accommodation",19919,"Tanzania","Manyara & Ngorongoro","Lake Manyara Serena Lodge",
"Africa","Accommodation",19920,"Tanzania","Mafia Island","Butiama Beach Lodge",
"Africa","Accommodation",19921,"Tanzania","Manyara & Ngorongoro","Ngorongoro Crater Lodge",
"Africa","Flight",19924,"Tanzania","Pemba Island","Pemba Island - Dar es Salaam",
"Africa","Flight",19925,"Tanzania","Pemba Island","Pemba Island - Tanga",
"Africa","Flight",19929,"Tanzania","Pemba Island","Pemba Island - Zanzibar",
"Africa","Flight",19932,"Tanzania","Rubondo Island","Rubondo - Grumeti",
"Africa","Flight",19933,"Tanzania","Rubondo Island","Rubondo - Kigali",
"Africa","Flight",19934,"Tanzania","Rubondo Island","Rubondo - Kogatende",
"Africa","Flight",19935,"Tanzania","Rubondo Island","Rubondo - Manyara",
"Africa","Flight",19937,"Tanzania","Rubondo Island","Rubondo - Ndutu",
"Africa","Flight",19938,"Tanzania","Rubondo Island","Rubondo - Seronera",
"Africa","Flight",19939,"Tanzania","Tarime","Tarime - Seronera",
"Africa","Flight",19940,"Tanzania","Rubondo Island","Rubondo - Zanzibar",
