"REGIONNAME","SERVICEID","SERVICELONGNAME","SERVICETYPENAME","SUPPLIERID","SUPPLIERNAME","MEALPLANNAME","OPTIONID","OPTIONNAME","IS_DEFAULT","EXTRAID","EXTRANAME","OCCUPANCYTYPEID","OCCUPANCYTYPENAME","CHARGINGPOLICYID","CHARGINGPOLICYNAME","SEASONTYPEID","SEASONTYPENAME","SEASONSTARTDATE","SEASONENDDATE","ORGANISATIONSUPPLIERCONTRACTID","ORGANISATIONSUPPLIERCONTRACTNAME","CONTRACTDURATIONID","CONTRACTDURATIONNAME","CONTRACTDURATIONSTARTDATE","CONTRACTDURATIONENDDATE","CURRENCYISOCODE","WEEKDAYPRICES_EXISTS","PRICEDAYMONDAY","PRICEDAYTUESDAY","PRICEDAYWEDNESDAY","PRICEDAYTHURSDAY","PRICEDAYFRIDAY","PRICEDAYSATURDAY","PRICEDAYSUNDAY","PRICEBANDMIN","PRICEBANDMAX","BUYPRICE","MARGIN","SELLING",
"Mumbai","4609","Transfer from Mumbai Airport (International) to Hotel","Transfers","225","Garha Tours & Travels","","9981","Transfer Innova (1-3ppl)","NO","","","","","13","Per Unit Per Day","5","All Year","Jan  1 2015 12:00:00:000AM","Dec 31 2020 12:00:00:000AM","14156","Pro-Garha Travels transfer(1st Jan 15-31st Dec 20)","14253","Pro-Garha Travels transfer(1st Jan 15-31st Dec 20)","Jan  1 2015 12:00:00:000AM","Dec 31 2020 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","1","3","2915","29.0063","4106",
"Mumbai","4609","Transfer from Mumbai Airport (International) to Hotel","Transfers","225","Garha Tours & Travels","","9981","Transfer Innova (1-3ppl)","NO","","","","","13","Per Unit Per Day","5","All Year","Jan  1 2015 12:00:00:000AM","Dec 31 2020 12:00:00:000AM","14156","Pro-Garha Travels transfer(1st Jan 15-31st Dec 20)","14253","Pro-Garha Travels transfer(1st Jan 15-31st Dec 20)","Jan  1 2015 12:00:00:000AM","Dec 31 2020 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","4","6","4906","29.0014","6910",
"Mumbai","4610","Transfer from Hotel to Mumbai Airport (International)","Transfers","225","Garha Tours & Travels","","9996","Transfer Innova (1-3ppl)","NO","","","","","13","Per Unit Per Day","5","All Year","Jan  1 2015 12:00:00:000AM","Dec 31 2020 12:00:00:000AM","14156","Pro-Garha Travels transfer(1st Jan 15-31st Dec 20)","14253","Pro-Garha Travels transfer(1st Jan 15-31st Dec 20)","Jan  1 2015 12:00:00:000AM","Dec 31 2020 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","1","3","2915","29.0063","4106",
"Mumbai","4610","Transfer from Hotel to Mumbai Airport (International)","Transfers","225","Garha Tours & Travels","","9996","Transfer Innova (1-3ppl)","NO","","","","","13","Per Unit Per Day","5","All Year","Jan  1 2015 12:00:00:000AM","Dec 31 2020 12:00:00:000AM","14156","Pro-Garha Travels transfer(1st Jan 15-31st Dec 20)","14253","Pro-Garha Travels transfer(1st Jan 15-31st Dec 20)","Jan  1 2015 12:00:00:000AM","Dec 31 2020 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","4","6","4906","29.0014","6910",
"Mumbai","32592","HD-Dharavi Slum Tour","Activity","225","Garha Tours & Travels","","51332","With English Guide","NO","","","","","13","Per Unit Per Day","5","All Year","Jan  1 2012 12:00:00:000AM","Dec 31 2016 12:00:00:000AM","1661","Garha travels-Std Act (1 Jan 12-31 Dec 16)","1690","Garha travels-Std Act (1 Jan 12-31 Dec 16)","Jan  1 2012 12:00:00:000AM","Dec 31 2016 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","1","6","4500","29.0108","6339",
"Mumbai","32592","HD-Dharavi Slum Tour","Activity","225","Garha Tours & Travels","","51332","With English Guide","NO","","","","","13","Per Unit Per Day","5","All Year","Jan  1 2017 12:00:00:000AM","Dec 31 2020 12:00:00:000AM","1665","Pro-Garha travels-Std Act (1 Jan 17-31 Dec 20)","1694","Pro-Garha travels-Std Act (1 Jan 17-31 Dec 20)","Jan  1 2017 12:00:00:000AM","Dec 31 2020 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","1","6","4815","29.0032","6782",
"Mumbai","32592","HD-Dharavi Slum Tour","Activity","225","Garha Tours & Travels","","51333","With Other Language Guide","NO","","","","","13","Per Unit Per Day","5","All Year","Jan  1 2012 12:00:00:000AM","Dec 31 2016 12:00:00:000AM","1661","Garha travels-Std Act (1 Jan 12-31 Dec 16)","1690","Garha travels-Std Act (1 Jan 12-31 Dec 16)","Jan  1 2012 12:00:00:000AM","Dec 31 2016 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","1","5","6000","29.0024","8451",
"Mumbai","32592","HD-Dharavi Slum Tour","Activity","225","Garha Tours & Travels","","51333","With Other Language Guide","NO","","","","","13","Per Unit Per Day","5","All Year","Jan  1 2017 12:00:00:000AM","Dec 31 2020 12:00:00:000AM","1665","Pro-Garha travels-Std Act (1 Jan 17-31 Dec 20)","1694","Pro-Garha travels-Std Act (1 Jan 17-31 Dec 20)","Jan  1 2017 12:00:00:000AM","Dec 31 2020 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","1","5","6600","29.0017","9296",
"Munnar","13327","Munnar-Local Guide","Guide","4","Generic Supplier","","23113","English Local Guide","NO","","","","","13","Per Unit Per Day","6","Season 01","Jan  1 2015 12:00:00:000AM","Dec 31 2020 12:00:00:000AM","10828","Munnar-Local Guide (1Jan2015-31Dec2020)","10908","Munnar-Local Guide (1Jan2015-31Dec2020)","Jan  1 2015 12:00:00:000AM","Dec 31 2020 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","1","5","1490","29.0138","2099",
"Munnar","13327","Munnar-Local Guide","Guide","4","Generic Supplier","","23113","English Local Guide","NO","","","","","13","Per Unit Per Day","6","Season 01","Jan  1 2015 12:00:00:000AM","Dec 31 2020 12:00:00:000AM","10828","Munnar-Local Guide (1Jan2015-31Dec2020)","10908","Munnar-Local Guide (1Jan2015-31Dec2020)","Jan  1 2015 12:00:00:000AM","Dec 31 2020 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","6","14","1878","29.0249","2646",
"Mysore","10655","Drive from Mysore to Neeleshwar (232 km, 5 hrs)","Drive","4","Generic Supplier","","19030","Innova (1-4 ppl)","NO","","","","","13","Per Unit Per Day","6","Season 01","Jan  1 2015 12:00:00:000AM","Dec 31 2020 12:00:00:000AM","15526","Pro-India Drives (1st Jan 2015-31st Dec 2020)","15621","Pro-India Drives (1st Jan 2015-31st Dec 2020)","Jan  1 2015 12:00:00:000AM","Dec 31 2020 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","1","4","11495","29.0037","16191",
"Mysore","10655","Drive from Mysore to Neeleshwar (232 km, 5 hrs)","Drive","4","Generic Supplier","","19030","Innova (1-4 ppl)","NO","","","","","13","Per Unit Per Day","6","Season 01","Jan  1 2015 12:00:00:000AM","Dec 31 2020 12:00:00:000AM","15526","Pro-India Drives (1st Jan 2015-31st Dec 2020)","15621","Pro-India Drives (1st Jan 2015-31st Dec 2020)","Jan  1 2015 12:00:00:000AM","Dec 31 2020 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","5","9","12705","29.0025","17895",
"Nattika","20260","Drive from Nattika to Alleppey (140 km, 3 hrs)","Drive","4","Generic Supplier","","31115","Drive","NO","","","","","13","Per Unit Per Day","6","Season 01","Jan  1 2015 12:00:00:000AM","Dec 31 2020 12:00:00:000AM","15526","Pro-India Drives (1st Jan 2015-31st Dec 2020)","15621","Pro-India Drives (1st Jan 2015-31st Dec 2020)","Jan  1 2015 12:00:00:000AM","Dec 31 2020 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","1","4","5390","29.0042","7592",
"Nattika","20260","Drive from Nattika to Alleppey (140 km, 3 hrs)","Drive","4","Generic Supplier","","31115","Drive","NO","","","","","13","Per Unit Per Day","6","Season 01","Jan  1 2015 12:00:00:000AM","Dec 31 2020 12:00:00:000AM","15526","Pro-India Drives (1st Jan 2015-31st Dec 2020)","15621","Pro-India Drives (1st Jan 2015-31st Dec 2020)","Jan  1 2015 12:00:00:000AM","Dec 31 2020 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","5","9","6380","29.0006","8986",
"Nattika","20265","Drive from Nattika to Cochin (85 km, 1.5 hrs)","Drive","4","Generic Supplier","","31123","Drive","NO","","","","","13","Per Unit Per Day","6","Season 01","Jan  1 2015 12:00:00:000AM","Dec 31 2020 12:00:00:000AM","15526","Pro-India Drives (1st Jan 2015-31st Dec 2020)","15621","Pro-India Drives (1st Jan 2015-31st Dec 2020)","Jan  1 2015 12:00:00:000AM","Dec 31 2020 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","1","4","3850","29.006","5423",
"Nattika","20265","Drive from Nattika to Cochin (85 km, 1.5 hrs)","Drive","4","Generic Supplier","","31123","Drive","NO","","","","","13","Per Unit Per Day","6","Season 01","Jan  1 2015 12:00:00:000AM","Dec 31 2020 12:00:00:000AM","15526","Pro-India Drives (1st Jan 2015-31st Dec 2020)","15621","Pro-India Drives (1st Jan 2015-31st Dec 2020)","Jan  1 2015 12:00:00:000AM","Dec 31 2020 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","5","9","4730","29.0003","6662",
"Neeleshwar","2326","Drive from Neeleshwar to Mangalore (100 km, 3 hrs)","Drive","4","Generic Supplier","","19027","Innova (1-4 ppl)","NO","","","","","13","Per Unit Per Day","6","Season 01","Jan  1 2015 12:00:00:000AM","Dec 31 2020 12:00:00:000AM","15526","Pro-India Drives (1st Jan 2015-31st Dec 2020)","15621","Pro-India Drives (1st Jan 2015-31st Dec 2020)","Jan  1 2015 12:00:00:000AM","Dec 31 2020 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","1","4","4961","29.0068","6988",
"Neeleshwar","2326","Drive from Neeleshwar to Mangalore (100 km, 3 hrs)","Drive","4","Generic Supplier","","19027","Innova (1-4 ppl)","NO","","","","","13","Per Unit Per Day","6","Season 01","Jan  1 2015 12:00:00:000AM","Dec 31 2020 12:00:00:000AM","15526","Pro-India Drives (1st Jan 2015-31st Dec 2020)","15621","Pro-India Drives (1st Jan 2015-31st Dec 2020)","Jan  1 2015 12:00:00:000AM","Dec 31 2020 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","5","9","6655","29.0057","9374",
"Neeleshwar","10656","Drive from Neeleshwar to Mysore (230 km, 4.5 hrs)","Drive","4","Generic Supplier","","19033","Innova (1-4 ppl)","NO","","","","","13","Per Unit Per Day","6","Season 01","Jan  1 2015 12:00:00:000AM","Dec 31 2020 12:00:00:000AM","15526","Pro-India Drives (1st Jan 2015-31st Dec 2020)","15621","Pro-India Drives (1st Jan 2015-31st Dec 2020)","Jan  1 2015 12:00:00:000AM","Dec 31 2020 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","1","4","11495","29.0037","16191",
"Neeleshwar","10656","Drive from Neeleshwar to Mysore (230 km, 4.5 hrs)","Drive","4","Generic Supplier","","19033","Innova (1-4 ppl)","NO","","","","","13","Per Unit Per Day","6","Season 01","Jan  1 2015 12:00:00:000AM","Dec 31 2020 12:00:00:000AM","15526","Pro-India Drives (1st Jan 2015-31st Dec 2020)","15621","Pro-India Drives (1st Jan 2015-31st Dec 2020)","Jan  1 2015 12:00:00:000AM","Dec 31 2020 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","5","9","12705","29.0025","17895",
"Panna","43323","Exclusive Safari-Pashan Garh","Activity","46","Taj Safaris Limited","","69915","Exclusive Jeep Safari","NO","","","","","13","Per Unit Per Day","6","Season 01","Dec  1 2015 12:00:00:000AM","Dec 31 2020 12:00:00:000AM","35998","Exclusive Safaris India (1 Dec 15-31 Dec 20)","36275","Exclusive Safaris India (1 Dec 15-31 Dec 20)","Dec  1 2015 12:00:00:000AM","Dec 31 2020 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","1","6","17000","29.001","23944",
"Pench","43330","Exclusive Safari-Baghvan","Activity","46","Taj Safaris Limited","","69925","Exclusive Jeep Safari","NO","","","","","13","Per Unit Per Day","6","Season 01","Dec  1 2015 12:00:00:000AM","Dec 31 2020 12:00:00:000AM","35998","Exclusive Safaris India (1 Dec 15-31 Dec 20)","36275","Exclusive Safaris India (1 Dec 15-31 Dec 20)","Dec  1 2015 12:00:00:000AM","Dec 31 2020 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","1","6","17000","29.001","23944",
"Pench","43339","Exclusive Safari-Tuli Tiger Corridor","Activity","506","Tuli Hotels & Resorts","","69936","Shared Safari","NO","","","","","13","Per Unit Per Day","6","Season 01","Dec  1 2015 12:00:00:000AM","Dec 31 2017 12:00:00:000AM","36016","Exclusive Safari-India (1 Dec 2015-31 Dec 2017)","36293","Exclusive Safari-India (1 Dec 2015-31 Dec 2017)","Dec  1 2015 12:00:00:000AM","Dec 31 2017 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","1","1","8800","29.0036","12395",
"Pench","43339","Exclusive Safari-Tuli Tiger Corridor","Activity","506","Tuli Hotels & Resorts","","69936","Shared Safari","NO","","","","","13","Per Unit Per Day","6","Season 01","Dec  1 2015 12:00:00:000AM","Dec 31 2017 12:00:00:000AM","36016","Exclusive Safari-India (1 Dec 2015-31 Dec 2017)","36293","Exclusive Safari-India (1 Dec 2015-31 Dec 2017)","Dec  1 2015 12:00:00:000AM","Dec 31 2017 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","2","2","3600","29.008","5071",
"Pench","43339","Exclusive Safari-Tuli Tiger Corridor","Activity","506","Tuli Hotels & Resorts","","69936","Shared Safari","NO","","","","","13","Per Unit Per Day","6","Season 01","Dec  1 2015 12:00:00:000AM","Dec 31 2017 12:00:00:000AM","36016","Exclusive Safari-India (1 Dec 2015-31 Dec 2017)","36293","Exclusive Safari-India (1 Dec 2015-31 Dec 2017)","Dec  1 2015 12:00:00:000AM","Dec 31 2017 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","3","6","0","0","0",
"Pench","43339","Exclusive Safari-Tuli Tiger Corridor","Activity","506","Tuli Hotels & Resorts","","69936","Shared Safari","NO","","","","","13","Per Unit Per Day","6","Season 01","Jan  1 2018 12:00:00:000AM","Dec 31 2020 12:00:00:000AM","36017","Pro-Exclusive Safari-India (1 Jan 18-31 Dec 20)","36294","Pro-Exclusive Safari-India (1 Jan 18-31 Dec 20)","Jan  1 2018 12:00:00:000AM","Dec 31 2020 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","1","1","9416","29.0001","13262",
"Pench","43339","Exclusive Safari-Tuli Tiger Corridor","Activity","506","Tuli Hotels & Resorts","","69936","Shared Safari","NO","","","","","13","Per Unit Per Day","6","Season 01","Jan  1 2018 12:00:00:000AM","Dec 31 2020 12:00:00:000AM","36017","Pro-Exclusive Safari-India (1 Jan 18-31 Dec 20)","36294","Pro-Exclusive Safari-India (1 Jan 18-31 Dec 20)","Jan  1 2018 12:00:00:000AM","Dec 31 2020 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","2","2","3852","29.0084","5426",
"Pench","43339","Exclusive Safari-Tuli Tiger Corridor","Activity","506","Tuli Hotels & Resorts","","69936","Shared Safari","NO","","","","","13","Per Unit Per Day","6","Season 01","Jan  1 2018 12:00:00:000AM","Dec 31 2020 12:00:00:000AM","36017","Pro-Exclusive Safari-India (1 Jan 18-31 Dec 20)","36294","Pro-Exclusive Safari-India (1 Jan 18-31 Dec 20)","Jan  1 2018 12:00:00:000AM","Dec 31 2020 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","3","6","0","0","0",
"Pondicherry","13322","Pondicherry-Local Guide","Guide","4","Generic Supplier","","23106","English Local Guide","NO","","","","","13","Per Unit Per Day","6","Season 01","Jan  1 2015 12:00:00:000AM","Dec 31 2020 12:00:00:000AM","10854","Pondicherry-Local Guide (1 Jan 15-31 Dec 20)","10935","Pondicherry-Local Guide (1 Jan 15-31 Dec 20)","Jan  1 2015 12:00:00:000AM","Dec 31 2020 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","1","5","1490","29.0138","2099",
"Pondicherry","13322","Pondicherry-Local Guide","Guide","4","Generic Supplier","","23106","English Local Guide","NO","","","","","13","Per Unit Per Day","6","Season 01","Jan  1 2015 12:00:00:000AM","Dec 31 2020 12:00:00:000AM","10854","Pondicherry-Local Guide (1 Jan 15-31 Dec 20)","10935","Pondicherry-Local Guide (1 Jan 15-31 Dec 20)","Jan  1 2015 12:00:00:000AM","Dec 31 2020 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","6","14","1878","29.0249","2646",
"Pondicherry","13322","Pondicherry-Local Guide","Guide","4","Generic Supplier","","23107","French Local Guide","NO","","","","","13","Per Unit Per Day","6","Season 01","Jan  1 2015 12:00:00:000AM","Dec 31 2020 12:00:00:000AM","10854","Pondicherry-Local Guide (1 Jan 15-31 Dec 20)","10935","Pondicherry-Local Guide (1 Jan 15-31 Dec 20)","Jan  1 2015 12:00:00:000AM","Dec 31 2020 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","1","5","2068","29.0078","2913",
"Pondicherry","13322","Pondicherry-Local Guide","Guide","4","Generic Supplier","","23107","French Local Guide","NO","","","","","13","Per Unit Per Day","6","Season 01","Jan  1 2015 12:00:00:000AM","Dec 31 2020 12:00:00:000AM","10854","Pondicherry-Local Guide (1 Jan 15-31 Dec 20)","10935","Pondicherry-Local Guide (1 Jan 15-31 Dec 20)","Jan  1 2015 12:00:00:000AM","Dec 31 2020 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","6","14","2466","29.0155","3474",
"Port Blair","25740","Government Ferry (Airport to Hotel-Barefoot Resort Transfer)","Other Transfer","15","Barefoot","","70820","Ferry","NO","","","","","28","Per Person 1 Way","6","Season 01","Apr  1 2015 12:00:00:000AM","Mar 31 2016 12:00:00:000AM","20321","Pro-Barefoot Tranfers (1 April 2015 - 31 March 2016)","20432","Pro-Barefoot Tranfers (1st April 15-31st March 16)","Apr  1 2015 12:00:00:000AM","Mar 31 2016 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","1","1","3850","29.006","5423",
"Port Blair","25740","Government Ferry (Airport to Hotel-Barefoot Resort Transfer)","Other Transfer","15","Barefoot","","70820","Ferry","NO","","","","","28","Per Person 1 Way","6","Season 01","Apr  1 2015 12:00:00:000AM","Mar 31 2016 12:00:00:000AM","20321","Pro-Barefoot Tranfers (1 April 2015 - 31 March 2016)","20432","Pro-Barefoot Tranfers (1st April 15-31st March 16)","Apr  1 2015 12:00:00:000AM","Mar 31 2016 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","2","2","3080","29.0159","4339",
"Ranthambore","42613","Exclusive Safari-Ranthambore","Activity","228","Ranthambhore Safari and Tours","","69097","Standard Activity","NO","","","","","13","Per Unit Per Day","6","Season 01","Nov  1 2015 12:00:00:000AM","Oct 26 2016 12:00:00:000AM","35495","Exclusive Safari-Ranthambore (1 Nov 15-31 Oct 16)","35761","Exclusive Safari-Ranthambore (1 Nov 15-31 Oct 16)","Nov  1 2015 12:00:00:000AM","Oct 26 2016 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","1","1","17000","29.001","23944",
"Ranthambore","42613","Exclusive Safari-Ranthambore","Activity","228","Ranthambhore Safari and Tours","","69097","Standard Activity","NO","","","","","13","Per Unit Per Day","6","Season 01","Nov  1 2015 12:00:00:000AM","Oct 26 2016 12:00:00:000AM","35495","Exclusive Safari-Ranthambore (1 Nov 15-31 Oct 16)","35761","Exclusive Safari-Ranthambore (1 Nov 15-31 Oct 16)","Nov  1 2015 12:00:00:000AM","Oct 26 2016 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","2","2","12000","29.0024","16902",
"Ranthambore","42613","Exclusive Safari-Ranthambore","Activity","228","Ranthambhore Safari and Tours","","69097","Standard Activity","NO","","","","","13","Per Unit Per Day","6","Season 01","Nov  1 2015 12:00:00:000AM","Oct 26 2016 12:00:00:000AM","35495","Exclusive Safari-Ranthambore (1 Nov 15-31 Oct 16)","35761","Exclusive Safari-Ranthambore (1 Nov 15-31 Oct 16)","Nov  1 2015 12:00:00:000AM","Oct 26 2016 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","3","3","7000","29.006","9860",
"Ranthambore","42613","Exclusive Safari-Ranthambore","Activity","228","Ranthambhore Safari and Tours","","69097","Standard Activity","NO","","","","","13","Per Unit Per Day","6","Season 01","Nov  1 2015 12:00:00:000AM","Oct 26 2016 12:00:00:000AM","35495","Exclusive Safari-Ranthambore (1 Nov 15-31 Oct 16)","35761","Exclusive Safari-Ranthambore (1 Nov 15-31 Oct 16)","Nov  1 2015 12:00:00:000AM","Oct 26 2016 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","4","4","2000","29.0024","2817",
"Rishikesh","10407","Drive from Rishikesh to Dehradun (45 km, 1.5 hrs)","Drive","4","Generic Supplier","","19040","Innova (1-4 ppl)","NO","","","","","13","Per Unit Per Day","6","Season 01","Jan  1 2015 12:00:00:000AM","Dec 31 2020 12:00:00:000AM","15526","Pro-India Drives (1st Jan 2015-31st Dec 2020)","15621","Pro-India Drives (1st Jan 2015-31st Dec 2020)","Jan  1 2015 12:00:00:000AM","Dec 31 2020 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","1","4","2178","29.0091","3068",
"Rishikesh","10407","Drive from Rishikesh to Dehradun (45 km, 1.5 hrs)","Drive","4","Generic Supplier","","19040","Innova (1-4 ppl)","NO","","","","","13","Per Unit Per Day","6","Season 01","Jan  1 2015 12:00:00:000AM","Dec 31 2020 12:00:00:000AM","15526","Pro-India Drives (1st Jan 2015-31st Dec 2020)","15621","Pro-India Drives (1st Jan 2015-31st Dec 2020)","Jan  1 2015 12:00:00:000AM","Dec 31 2020 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","5","9","4598","29.0103","6477",
"Tadoba","43798","Exclusive Safari-Svasara Resort","Activity","507","Svasara Resort Pvt. Ltd","","70622","Exclusive Jeep Safari","NO","","","","","13","Per Unit Per Day","6","Season 01","Feb  1 2016 12:00:00:000AM","Dec 31 2017 12:00:00:000AM","36570","Exclusive Safaris India (1 Feb 16-31 Dec 17)","36855","Exclusive Safaris India (1 Feb 16-31 Dec 17)","Feb  1 2016 12:00:00:000AM","Dec 31 2017 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","1","1","2500","29.0176","3522",
"Tadoba","43798","Exclusive Safari-Svasara Resort","Activity","507","Svasara Resort Pvt. Ltd","","70622","Exclusive Jeep Safari","NO","","","","","13","Per Unit Per Day","6","Season 01","Feb  1 2016 12:00:00:000AM","Dec 31 2017 12:00:00:000AM","36570","Exclusive Safaris India (1 Feb 16-31 Dec 17)","36855","Exclusive Safaris India (1 Feb 16-31 Dec 17)","Feb  1 2016 12:00:00:000AM","Dec 31 2017 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","2","6","0","0","0",
